object,turn,question,answer,eig,H_prior,H_post,kl,wasserstein,tv,cosine,euclidean,directional,gini_drop,margin_gain,rr_change,ndcg_gain,hybrid,js_divergence,semantic_shift,entropy_constrained_margin,surprisal_adj_belief_shift,fisher_info,normalized_kl,normalized_margin,calibrated_eig,log_odds_gain,entropy_weighted_conf_gain,cross_entropy_reduction,kl_to_truth_reduction,delta_surprisal,sem_info_cosine,sem_info_euclidean,sem_info_dot
":
Education: Masters in Finance
Occupation: Financial Analyst at an international bank
Hobbies: Playing football, weekend hiking and camping trips, and cooking different cuisines.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",0,What are some hobbies or activities you enjoy doing in your free time that you might also like to read about or stay updated on through online articles?,"Football, hiking, camping, and cooking.",-0.321533203125,0.214599609375,0.5361328125,0.048919677734375,0.115478515625,0.089599609375,0.001953125,0.10595703125,,-0.1585693359375,-0.14111328125,,,0.138519287109375,,0.9984150528907776,-0.6575653846030965,0.21085166931152344,1.859375,0.22795789608969805,-0.6575653846030965,-1.4982934455402737,1.443359375,0.01115959882736206,1.38671875,1.38671875,1.38671875,0.2638629674911499,0.712504506111145,-0.7057775259017944
":
Education: Masters in Finance
Occupation: Financial Analyst at an international bank
Hobbies: Playing football, weekend hiking and camping trips, and cooking different cuisines.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",1,"What kinds of issues or current events do you find yourself thinking about or discussing with others, even if they aren't directly related to your hobbies or leisure activities?",Economic trends and market analysis.,-0.07763671875,0.214599609375,0.292236328125,0.0157318115234375,0.046875,0.03216552734375,0.00048828125,0.041534423828125,,-0.047119140625,-0.0576171875,,,0.0478973388671875,,0.9997474551200867,-0.26848690444001866,0.13066864013671875,3.46875,0.07330773264768518,-0.26848690444001866,-0.3617747271691777,1.0859375,0.0069158077239990234,1.05078125,1.05078125,1.05078125,0.2840096950531006,0.7461726069450378,-0.7012826800346375
":
Education: Masters in Finance
Occupation: Financial Analyst at an international bank
Hobbies: Playing football, weekend hiking and camping trips, and cooking different cuisines.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",2,"What types of stories, genres, or formats, such as science, history, profiles, or opinion pieces, do you usually find yourself drawn to when browsing online articles or news sites, outside of topics directly related to your hobbies or current events?","None. I only read about finance, football, hiking, and cooking.",-0.088134765625,0.214599609375,0.302734375,0.0095977783203125,0.029571533203125,0.0272216796875,0.0,0.02996826171875,,-0.04278564453125,-0.0400390625,,,0.0368194580078125,,0.9998744130134583,-0.18657564545831806,0.07040762901306152,3.064453125,0.0447241162321959,-0.18657564545831806,-0.41069395128324887,0.712890625,0.0037264153361320496,0.693359375,0.693359375,0.693359375,0.2892603874206543,0.7529889345169067,-0.6960515975952148
":
Education: Masters in Finance
Occupation: Financial Analyst at an international bank
Hobbies: Playing football, weekend hiking and camping trips, and cooking different cuisines.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",3,"What aspects of culture, such as music, art, film, or literature, do you find yourself exploring or appreciating in your daily life or conversations, even if they don't necessarily influence your online reading habits?",None.,-0.08349609375,0.214599609375,0.298095703125,0.0157012939453125,0.03912353515625,0.031829833984375,0.0,0.0374755859375,,-0.04656982421875,-0.0517578125,,,0.0475311279296875,,0.9997919797897339,-0.24118315144611846,0.10715818405151367,3.736328125,0.07316552560084195,-0.24118315144611846,-0.3890784801630779,0.955078125,0.005671486258506775,0.92578125,0.92578125,0.92578125,0.28573065996170044,0.7481772899627686,-0.6990907192230225
":
Education: Masters in Finance
Occupation: Financial Analyst at an international bank
Hobbies: Playing football, weekend hiking and camping trips, and cooking different cuisines.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",4,"What kinds of technological advancements or innovations, such as those in transportation, energy, or healthcare, do you think have the potential to significantly impact your life or the world at large, and might you be interested in reading about?","None, I'm only interested in football, hiking, camping, and cooking.",-0.279052734375,0.214599609375,0.49365234375,0.049346923828125,0.0936279296875,0.0845947265625,0.0029296875,0.1083984375,,-0.1483154296875,-0.15087890625,,,0.133941650390625,,0.9983285069465637,-0.7030716395929302,0.27074146270751953,6.66796875,0.22994879474550325,-0.7030716395929302,-1.300341236334497,1.650390625,0.014329344034194946,1.578125,1.578125,1.578125,0.2604601979255676,0.708790123462677,-0.7111276984214783
":
Education: Medical Doctorate
Occupation: Junior Surgeon at a regional hospital
Hobbies: Running marathons, traveling, and learning new languages.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",0,What are some hobbies or activities you enjoy doing in your free time that you might also like to read about or stay updated on through online articles?,"Running, traveling, and language learning.",-0.17041015625,0.214599609375,0.385009765625,0.019805908203125,0.049957275390625,0.0465087890625,0.0,0.05609130859375,,-0.0830078125,-0.07568359375,,,0.066314697265625,,0.9995529055595398,-0.352673476171211,-0.0018098652362823486,4.94140625,0.09229237340125641,-0.352673476171211,-0.7940841495725975,-0.8203125,-0.009745001792907715,-0.04840087890625,-0.04840087890625,-0.04840087890625,0.0013284087181091309,0.05803040415048599,-0.970686137676239
":
Education: Medical Doctorate
Occupation: Junior Surgeon at a regional hospital
Hobbies: Running marathons, traveling, and learning new languages.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",1,"What kinds of issues or current events do you find yourself following or wanting to stay informed about, whether they're related to your hobbies or completely separate from them?","Medical advancements, marathon training trends, travel restrictions, and language learning technologies.",-0.0478515625,0.214599609375,0.262451171875,0.00757598876953125,0.0224456787109375,0.018585205078125,0.0,0.0194549560546875,,-0.024658203125,-0.02490234375,,,0.02616119384765625,,0.9999426603317261,-0.11604095022407586,-0.0005254447460174561,4.734375,0.0353028993788319,-0.11604095022407586,-0.22298064945018498,-0.3046875,-0.0028291940689086914,-0.0137939453125,-0.0137939453125,-0.0137939453125,0.000498652458190918,0.036000944674015045,-0.9817216396331787
":
Education: Medical Doctorate
Occupation: Junior Surgeon at a regional hospital
Hobbies: Running marathons, traveling, and learning new languages.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",2,"What types of stories, profiles, or features, such as those about notable figures, cultural movements, or emerging communities, do you find particularly engaging or inspiring to read about online?","Stories about athletes who overcome challenges to complete marathons, medical advancements, and travel features about unique cultural experiences.",-0.372314453125,0.214599609375,0.5869140625,0.06610107421875,0.128662109375,0.1064453125,0.0029296875,0.1251220703125,,-0.186279296875,-0.16015625,,,0.17254638671875,,0.9977000951766968,-0.7463025818332722,-0.0042424798011779785,4.02734375,0.30802046346243667,-0.7463025818332722,-1.7349259714874088,-1.4326171875,-0.022843122482299805,-0.11737060546875,-0.11737060546875,-0.11737060546875,0.004011392593383789,0.0996985211968422,-0.9482037425041199
":
Education: Medical Doctorate
Occupation: Junior Surgeon at a regional hospital
Hobbies: Running marathons, traveling, and learning new languages.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",3,"What aspects of history, science, technology, or the arts do you find yourself drawn to when exploring online content, even if they don't directly relate to your hobbies or the current events you follow?","None. I only explore content related to running, travel, languages, or medicine.",-0.036376953125,0.214599609375,0.2509765625,0.01079559326171875,0.0343017578125,0.0186614990234375,0.0,0.022064208984375,,-0.022705078125,-0.029296875,,,0.02945709228515625,,0.9999261498451233,-0.13651876496950102,-0.000486522912979126,2.96484375,0.05030574282079269,-0.13651876496950102,-0.1695107998371304,-0.28515625,-0.002619624137878418,-0.012786865234375,-0.012786865234375,-0.012786865234375,0.0005145072937011719,0.03599247708916664,-0.9826434850692749
":
Education: Medical Doctorate
Occupation: Junior Surgeon at a regional hospital
Hobbies: Running marathons, traveling, and learning new languages.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",4,"How do you like to consume information or stories about your interests, for example, do you prefer in-depth analyses, personal anecdotes, opinion pieces, podcasts, videos, or something else, and are there any particular formats or sources that you find more engaging or trustworthy than others?","I prefer videos and podcasts for running and travel, and language learning apps for new languages. For medical topics, I prefer in-depth analyses and peer-reviewed journals.",-0.063720703125,0.214599609375,0.2783203125,0.0095367431640625,0.027313232421875,0.0231781005859375,0.0,0.02618408203125,,-0.03350830078125,-0.03515625,,,0.03271484375,,0.9998985528945923,-0.16382251796340122,-0.0007200539112091064,3.5390625,0.044439702138509445,-0.16382251796340122,-0.2969283138086647,-0.400390625,-0.0038770437240600586,-0.01898193359375,-0.01898193359375,-0.01898193359375,0.0006148815155029297,0.039678893983364105,-0.9802034497261047
":
Education: Master's degree in Environmental Science
Occupation: Environmental Consultant for a non-government organization
Hobbies: Birdwatching, sustainable farming, and making crafts.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",0,What are some hobbies or activities you enjoy doing in your free time that you might also like to read about or stay updated on through online articles?,"Birdwatching, sustainable farming, and making crafts.",-0.269287109375,0.214599609375,0.48388671875,0.06134033203125,0.0965576171875,0.09368896484375,0.00439453125,0.12127685546875,,-0.1551513671875,-0.169921875,,,0.155029296875,,0.997846245765686,-0.7918088368231059,0.05998969078063965,2.78515625,0.28583616415489277,-0.7918088368231059,-1.2548349813446635,1.021484375,0.0025868788361549377,1.009765625,1.009765625,1.009765625,0.39251357316970825,0.8691993355751038,-0.5834293365478516
":
Education: Master's degree in Environmental Science
Occupation: Environmental Consultant for a non-government organization
Hobbies: Birdwatching, sustainable farming, and making crafts.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",1,"What current events, social issues, or cultural trends do you find yourself thinking about or discussing with others, and would like to read more about to gain a deeper understanding or stay informed?","Environmental conservation, sustainable agriculture, and wildlife preservation.",-0.436279296875,0.214599609375,0.65087890625,0.1790771484375,0.207275390625,0.20263671875,0.03125,0.277587890625,,-0.296630859375,-0.39208984375,,,0.3817138671875,,0.9881057739257812,-1.8270761378418219,0.04092967510223389,6.3671875,0.8344709508760749,-1.8270761378418219,-2.032991941670819,0.79296875,0.001764971762895584,0.78515625,0.78515625,0.78515625,0.37158477306365967,0.8371798396110535,-0.5893855094909668
":
Education: Master's degree in Environmental Science
Occupation: Environmental Consultant for a non-government organization
Hobbies: Birdwatching, sustainable farming, and making crafts.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",2,"What kinds of historical periods, scientific fields, or technological advancements fascinate you, and do you find yourself seeking out online articles or stories that explore their connections to modern life or society?",Environmental science and sustainability.,-0.502197265625,0.214599609375,0.716796875,0.3896484375,0.3818359375,0.35302734375,0.1318359375,0.49072265625,,-0.40234375,-0.693603515625,,,0.74267578125,,0.9608305096626282,-3.2320817606529366,-0.0071759819984436035,2.5,1.8156995740943636,-3.2320817606529366,-2.3401591628521965,-0.23828125,-0.0003094431012868881,-0.234375,-0.234375,-0.234375,0.35371434688568115,0.8110912442207336,-0.5953303575515747
":
Education: Master's degree in Environmental Science
Occupation: Environmental Consultant for a non-government organization
Hobbies: Birdwatching, sustainable farming, and making crafts.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",3,"What types of stories, genres, or formats, such as profiles, opinion pieces, or investigative journalism, do you typically find most engaging or enjoyable to read, and are there any particular tone, style, or perspectives you prefer in the online articles you read?","I enjoy reading about environmental issues, sustainable living, and conservation, particularly articles on bird conservation and eco-friendly farming practices. I prefer informative and factual pieces with a neutral tone.",-0.488037109375,0.214599609375,0.70263671875,0.322998046875,0.33203125,0.307373046875,0.09326171875,0.426513671875,,-0.37841796875,-0.602783203125,,,0.63037109375,,0.9707895517349243,-2.8088735892474834,0.006017953157424927,2.9140625,1.5051193837887487,-2.8088735892474834,-2.2741750931169378,0.16015625,0.0002595065161585808,0.16015625,0.16015625,0.16015625,0.3584235906600952,0.8177484273910522,-0.5934624075889587
":
Education: Master's degree in Environmental Science
Occupation: Environmental Consultant for a non-government organization
Hobbies: Birdwatching, sustainable farming, and making crafts.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",4,"What aspects of human experience, such as psychology, philosophy, economics, or education, intersect with your interests in environmental conservation and sustainability, and how do you think exploring these intersections could deepen your understanding of the issues that matter most to you?","Education, as it informs people about sustainability.",-0.375732421875,0.214599609375,0.59033203125,0.17041015625,0.205810546875,0.185791015625,0.02685546875,0.25537109375,,-0.26953125,-0.36083984375,,,0.356201171875,,0.9899874925613403,-1.6814561218743542,0.010384291410446167,5.8984375,0.7940841495725975,-1.6814561218743542,-1.7508531607338504,0.265625,0.00044779200106859207,0.265625,0.265625,0.265625,0.37880223989486694,0.8472054600715637,-0.5858736038208008
":
Education: Bachelor's degree in Graphic Design
Occupation: Graphic Designer at a startup
Hobbies: Set design, fashion, gaming, and listening to music.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",0,What are some hobbies or activities you enjoy doing in your free time that you might also like to read about or stay updated on through online articles?,"Set design, fashion, gaming, and music.",-0.393310546875,0.214599609375,0.60791015625,0.07952880859375,0.1337890625,0.11968994140625,0.0048828125,0.14501953125,,-0.205810546875,-0.193359375,,,0.19921875,,0.9968836307525635,-0.9010238487987067,0.059533774852752686,2.234375,0.37059156407345795,-0.9010238487987067,-1.832764419715551,1.064453125,0.0025197509676218033,1.0546875,1.0546875,1.0546875,0.32394254207611084,0.7858614325523376,-0.6417446732521057
":
Education: Bachelor's degree in Graphic Design
Occupation: Graphic Designer at a startup
Hobbies: Set design, fashion, gaming, and listening to music.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",1,"What current events, social issues, or cultural trends do you find yourself drawn to or curious about, and would like to explore further through online articles?",Fashion trends and the gaming industry.,0.0352783203125,0.214599609375,0.1793212890625,0.004459381103515625,0.0177764892578125,0.011566162109375,0.0,0.01169586181640625,,0.01470947265625,0.01416015625,,,0.016025543212890625,,0.9999812841415405,0.06598406973525882,-0.002630472183227539,3.177734375,0.020780004719967018,0.06598406973525882,0.16439134615077414,-0.08984375,-0.00011133402585983276,-0.0859375,-0.0859375,-0.0859375,0.3533713221549988,0.836021363735199,-0.6393667459487915
":
Education: Bachelor's degree in Graphic Design
Occupation: Graphic Designer at a startup
Hobbies: Set design, fashion, gaming, and listening to music.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",2,"What kinds of historical periods, scientific fields, or educational topics, such as technology, environment, or philosophy, fascinate you or do you think you might find interesting to learn more about through online articles?",None.,-0.305419921875,0.214599609375,0.52001953125,0.09130859375,0.1259765625,0.12115478515625,0.00927734375,0.1632080078125,,-0.192626953125,-0.23046875,,,0.21246337890625,,0.996040940284729,-1.0739476177600746,-0.0001353919506072998,3.0078125,0.4254834841549448,-1.0739476177600746,-1.423208124807048,-0.0078125,-5.730427801609039e-06,-0.00390625,-0.00390625,-0.00390625,0.3311516046524048,0.7965371012687683,-0.6386879682540894
":
Education: Bachelor's degree in Graphic Design
Occupation: Graphic Designer at a startup
Hobbies: Set design, fashion, gaming, and listening to music.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",3,"What types of stories, genres, or formats, such as biographies, travelogues, opinion pieces, or investigative journalism, do you typically find most engaging or enjoyable to read about in online articles?","None, I prefer gaming and music content.",-0.0130615234375,0.214599609375,0.2276611328125,0.017333984375,0.0489501953125,0.0203857421875,0.0,0.0236053466796875,,-0.0167236328125,-0.029296875,,,0.0377197265625,,0.9999096393585205,-0.13651876496950102,-0.021430611610412598,3.78515625,0.08077360260695476,-0.13651876496950102,-0.06086461604890253,-1.125,-0.0009070448577404022,-1.12109375,-1.12109375,-1.12109375,0.3518468141555786,0.8323733806610107,-0.637932300567627
":
Education: Bachelor's degree in Graphic Design
Occupation: Graphic Designer at a startup
Hobbies: Set design, fashion, gaming, and listening to music.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",4,"What kinds of lifestyle or entertainment topics, such as food, travel, sports, or wellness, do you think you might be interested in reading about online, even if they aren't directly related to your current hobbies or interests in set design, fashion, gaming, and music?",None.,-0.03662109375,0.214599609375,0.251220703125,0.0137786865234375,0.04156494140625,0.0215911865234375,0.0,0.0256195068359375,,-0.0250244140625,-0.0341796875,,,0.035369873046875,,0.9998995065689087,-0.15927189246441784,-0.00663420557975769,5.03125,0.06420648164971844,-0.15927189246441784,-0.17064845621187627,-0.23828125,-0.0002807909622788429,-0.234375,-0.234375,-0.234375,0.34978199005126953,0.8293114304542542,-0.6389659643173218
":
Education: Bachelor's degree in Psychology
Occupation: HR Manager at a tech company
Hobbies: Playing the piano, gardening, and volunteering at a local animal shelter.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",0,What are some hobbies or activities you enjoy doing in your free time that you might also like to read about or stay updated on through online articles?,"Playing the piano, gardening, and volunteering at an animal shelter.",-0.15673828125,0.214599609375,0.371337890625,0.033538818359375,0.06243896484375,0.056793212890625,0.0009765625,0.072265625,,-0.0906982421875,-0.10107421875,,,0.09033203125,,0.9992402791976929,-0.4709897391447785,-0.02616095542907715,4.61328125,0.15628554448071003,-0.4709897391447785,-0.7303753925868304,-1.07421875,-0.001172281801700592,-1.0703125,-1.0703125,-1.0703125,0.3060404062271118,0.7716752886772156,-0.6742240786552429
":
Education: Bachelor's degree in Psychology
Occupation: HR Manager at a tech company
Hobbies: Playing the piano, gardening, and volunteering at a local animal shelter.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",1,"What kinds of issues or current events do you find yourself thinking about or discussing with others, even if they aren't directly related to your hobbies or daily activities?","Mental health, workplace culture, animal welfare, and environmental conservation.",-0.345947265625,0.214599609375,0.560546875,0.107421875,0.1395263671875,0.137451171875,0.0107421875,0.1796875,,-0.21484375,-0.2529296875,,,0.244873046875,,0.9951846599578857,-1.178612004236692,-0.030983924865722656,6.3125,0.5005688048881703,-1.178612004236692,-1.6120590830148578,-1.51171875,-0.0013884007930755615,-1.5078125,-1.5078125,-1.5078125,0.2915582060813904,0.746188223361969,-0.6735119819641113
":
Education: Bachelor's degree in Psychology
Occupation: HR Manager at a tech company
Hobbies: Playing the piano, gardening, and volunteering at a local animal shelter.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",2,"What types of stories, genres, or formats, such as historical accounts, scientific explanations, personal essays, or cultural critiques, do you usually find most engaging or thought-provoking when reading online articles?","I don't usually read online articles, I'd rather play piano or tend to my garden.",-0.438232421875,0.214599609375,0.65283203125,0.1363525390625,0.17919921875,0.1712646484375,0.017578125,0.22509765625,,-0.26708984375,-0.31640625,,,0.3076171875,,0.9923967719078064,-1.474402661670611,-0.01521793007850647,2.615234375,0.6353810852955526,-1.474402661670611,-2.042093192668786,-0.484375,-0.0006819209083914757,-0.48046875,-0.48046875,-0.48046875,0.2838432788848877,0.7334851622581482,-0.6744222044944763
":
Education: Bachelor's degree in Psychology
Occupation: HR Manager at a tech company
Hobbies: Playing the piano, gardening, and volunteering at a local animal shelter.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",3,"What are some places, whether they're cities, countries, or regions, that fascinate you or hold a special significance, and would you be interested in reading articles about their history, culture, food, or daily life?",None.,-0.185791015625,0.214599609375,0.400390625,0.05609130859375,0.0994873046875,0.0789794921875,0.00390625,0.105224609375,,-0.12158203125,-0.14794921875,,,0.13507080078125,,0.9983677864074707,-0.6894197630959801,-0.027366697788238525,3.6796875,0.26137655209785715,-0.6894197630959801,-0.8657565011815855,-1.16796875,-0.0012263115495443344,-1.1640625,-1.1640625,-1.1640625,0.30276215076446533,0.7660344839096069,-0.6744585037231445
":
Education: Bachelor's degree in Psychology
Occupation: HR Manager at a tech company
Hobbies: Playing the piano, gardening, and volunteering at a local animal shelter.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",4,"What kinds of challenges, successes, or innovations in various fields, such as technology, education, healthcare, or the arts, do you think have the potential to significantly impact society or your own life, and would you like to learn more about through online articles?",Technology innovations in animal welfare and online education platforms for psychology.,0.054931640625,0.214599609375,0.15966796875,0.0275115966796875,0.04998779296875,0.0176544189453125,0.0,0.0167236328125,,0.01239013671875,-0.0048828125,,,0.045166015625,,0.9999531507492065,-0.022753127494916835,-0.037779927253723145,3.85546875,0.12819965272917205,-0.022753127494916835,0.2559726843178144,-2.96875,-0.0016929320991039276,-2.96484375,-2.96484375,-2.96484375,0.3186674118041992,0.7942607402801514,-0.6742856502532959
